project_id,project_title,award_amount_m,award_holder_name,hrcs_health_category,inpmceurope,trialscientific,trialpubtype,trialidtype
NIHR157427,Treatment of severe Diabetic macular oedema with Anti-vascular endothelial growth factor (anti-VEGF) monotherapy versus treatment with Anti-VEGF followed by subthreshold Micropulse lasEr when the thickness of the central retina goes below 400 microns (DAME): a pragmatic randomised equivalence trial,2.07328417,Professor Noemi Lois,"Eye,Metabolic and Endocrine",FALSE,TRUE,FALSE,FALSE
NIHR157800,FAST-Forward Boost: A randomised clinical trial testing a 1-week course of curative simultaneous integrated boost radiotherapy against a standard 3-week schedule in patients with early breast cancer,3.91847467,Professor Judith Bliss/Dr Anna Kirby,Cancer and neoplasms,TRUE,TRUE,FALSE,FALSE
NIHR158130,"IntraVESical Preparations for REcurrent Urinary Tract Infection PRevention (The VESPER Study): a multi-arm, multi-site open label randomised superiority trial.",2.07683284,Honorary Professor Christopher Harding,Infection,FALSE,TRUE,FALSE,FALSE
NIHR160696,"Comparing the clinical and cost-effectiveness of COlesevelam for Bile Acid diarrhoea with colestyramine or Loperamide, including long Term follow-up (COBALT).",1.86980082,Professor Matthew Brookes/Dr Christopher Black,Oral and Gastrointestinal,FALSE,TRUE,FALSE,FALSE
NIHR160810,Randomised controlled trial of the clinical and cost effectiveness of supervised pelvic floor muscle training plus vaginal pessary compared to supervised pelvic floor muscle training alone for management of pelvic organ prolapse,1.7043227,Professor Carol Bugge/Professor Suzanne Hagen,Renal and Urogenital,FALSE,TRUE,FALSE,FALSE
NIHR158240,A randomised controlled trial to evaluate the clinical and cost effectiveness of the Action Falls rehabilitation programme compared to usual care alone to reduce falls in stroke survivors.,2.30237284,Associate Professor Vicky Booth/Professor Philippa Logan,"Injuries and Accidents,Stroke",FALSE,TRUE,FALSE,FALSE
NIHR158678,"CLArithromycin for post-Stroke Pneumonia (CLASP): A prospective, randomised open-label blinded-endpoint (PROBE) phase 3 multicentre trial",3.2385570699999997,Professor Craig Smith/Professor Jesse Dawson,"Infection,Stroke",FALSE,TRUE,FALSE,FALSE
NIHR158749,A randomised controlled trial of surgery versus no treatment to RESTORE cardiopulmonary function in severe pectus excavatum – The RESTORE Trial.,2.01142305,Professor Enoch Akowuah/Mr Joel Dunning,"Musculoskeletal,Congenital Disorders",FALSE,TRUE,FALSE,FALSE
NIHR163351,A Phase III randomised control clinical trial of radiotherapy with radiosensitisation versus intravesical Bacillus Calmette-Guerin therapy for high-risk non-muscle invasive bladder cancer - TRAIN,3.42534315,Professor Ananya Choudhury/Mr Vijay Sangar,Cancer and neoplasms,FALSE,TRUE,FALSE,FALSE
NIHR159321,Delivery and Implementation of a Randomised Crossover Trial on Thrombosis,1.43982099,Professor Xavier Griffin,"Blood,Musculoskeletal",FALSE,TRUE,FALSE,FALSE
NIHR165425,"Home-based transcranial direct current stimulation in major depressive disorder: a multi-centre, two-parallel group, superiority randomised controlled trial",2.66026721,Professor Cynthia Fu,Mental Health,TRUE,TRUE,FALSE,FALSE
NIHR159585,The ROSIER Trial: Requirement For Surgical Intervention After ERCP,2.44877396,Mr Andrew Smith/Professor Giles Toogood,Oral and Gastrointestinal,FALSE,TRUE,FALSE,FALSE
NIHR166507,Theta buRst stImulation for aDolescent dEpressioN feasibiliTy study: The TRIDENT study,0.69319763,Professor Steven Marwaha,Mental Health,FALSE,TRUE,FALSE,FALSE
NIHR160459,Combination chemotherapy versus Bacillus Calmette-Guérin (BCG) for high-risk non-muscle invasive bladder cancer– a phase III multi-centre randomised controlled trial (COBRA),2.90476755,Professor Emma Hall/Professor Rakesh Heer,Cancer and neoplasms,FALSE,TRUE,FALSE,FALSE
NIHR167370,"SORTED
Surgery Or Rehabilitation for Traumatic shouldEr Dislocations",1.74845571,Associate Professor Stephen Gwilym/Professor Rebecca Kearney,Musculoskeletal,FALSE,TRUE,FALSE,FALSE
NIHR167468,"L-dopa for neovascular (wet) age-related macular degeneration (AMD)? Can it reduce the need for anti-VEGF injections?: 

L-dopa in wet AMD: A Randomised Controlled Trial: LAMDARCT",3.4007629500000003,Professor Tunde Peto,Eye,FALSE,TRUE,FALSE,FALSE
NIHR167542,First-Line Rituximab in Systemic Lupus Erythematosus Trial (FIRST),2.66097538,Dr Md Yuzaiful Md Yusof/Dr Edward Vital,Inflammatory and Immune System,FALSE,TRUE,FALSE,FALSE
NIHR167680,"ESTAbLIsh – Endovascular strategy versus Surgical strategy for the Treatment for Acute Limb Ischaemia 

Assessing the clinical- and cost-effectiveness of endovascular strategy compared to surgical strategy for the treatment of acute limb ischaemia.",2.26943669,Mr Sandip Nandhra/Professor Athanasios Saratzis,"Blood,Cardiovascular",FALSE,TRUE,FALSE,FALSE
NIHR161575,Non-surgical interventions for pelvic organ prolapse in women: a component network meta-analysis and cost-effectiveness analysis,0.43156996,Miss Eugenie Johnson/Professor Luke Vale,Renal and Urogenital,FALSE,FALSE,FALSE,FALSE
NIHR167788,"A randomised controlled trial to evaluate the effectiveness and cost effectiveness of SAFE (Systemic Autism-related Family Enabling), an intervention for families of autistic children.",2.8485705,Associate Professor Rebecca Stancer/Professor Marion Henderson,Mental Health,FALSE,TRUE,FALSE,FALSE
NIHR161891,"COMBAT: Clinical- and cost-effectiveness, safety and acceptability of COMBined phacovitrectomy, versus sequentiAl viTrectomy and cataract surgery, for the management of rhegmatogenous retinal detachment: A Randomised Equivalence Clinical Trial.",2.53476102,Professor Noemi Lois,Eye,FALSE,TRUE,FALSE,FALSE
NIHR168821,An observer blind randomised controlled trial to compare the clinical and health economic benefits of prescribing adalimuMAB instead of METHotrexate in patients with moderate psoriasis with psoriasis area and severity index (PASI) scores of =5 and <10. ( METHorMAB),1.97011913,Dr Philip Hampton,Skin,FALSE,TRUE,FALSE,FALSE
NIHR169127,STEPFORWARD: A randomised controlled trial and economic evaluation of the impact of a hydraulic self-aligning ankle-foot on quality of life for patients with a below-knee amputation who have limited mobility,2.31259843,Professor Natalie Vanicek,Musculoskeletal,FALSE,TRUE,FALSE,FALSE
NIHR163832,ROSSINI-Platform - a 'Basket Factorial MAMS' Platform Trial in Surgical Site Infection,10.24870464,Professor Thomas Pinkney,Infection,TRUE,TRUE,FALSE,TRUE
NIHR164012,Paediatric Intensive Care Adaptive Platform Trial (PIVOTAL),6.199680730000001,Professor Mark Peters/Mr Paul Mouncey,Generic Health Relevance,FALSE,TRUE,FALSE,FALSE
NIHR164131,Exacerbation and Symptom Control After Pseudomonas Eradication Treatment in Adult Bronchiectasis: a multicentre randomized controlled trial (ESCAPE),2.7129133700000003,Professor James Chalmers,"Infection,Respiratory",FALSE,TRUE,FALSE,FALSE
NIHR168228,"Randomised trial of the clinical and cost effectiveness of small bore, Seldinger, versus large bore, surgical, chest drains for the treatment of traumatic haemo/pneumothoraces – (CoMiT-ED 2)",2.85540583,Dr Tom Roberts/Professor Edward Carlton,"Respiratory,Injuries and Accidents",FALSE,TRUE,FALSE,FALSE
NIHR169738,PanacEa Trial: Clinical and Cost-Effectiveness of Pain Management Programme for Endometriosis versus Standard Care,2.3845322999999996,Dr Lucky Saraswat,Reproductive Health and Childbirth,FALSE,TRUE,FALSE,FALSE
NIHR170512,Psychosocial interventions for military personnel with PTSD: A network meta-analysis,0.30277376,Professor Catrin Tudur Smith/Dr Ioannis Angelakis,Mental Health,FALSE,FALSE,FALSE,FALSE
05/15/01,A double blind three arm parallel group randomised placebo controlled trial of propranolol and pizotifen in preventing migraine in children (P3MC),0.33943164000000003,Dr William Whitehouse,Neurological,FALSE,TRUE,FALSE,FALSE
05/46/01,Types of urethral catheter for reducing symptomatic urinary tract infections in hospitalised adults requiring short-term catheterisation: multicentre randomised controlled trial of antibiotic and antiseptic impregnated urethral catheters,1.5369616,Professor James N'Dow,Renal and Urogenital,TRUE,TRUE,TRUE,FALSE
05/503/04,Management of Asthma in School-aged Children On Therapy - MASCOT,0.84299227,Professor Warren Lenney,Respiratory,TRUE,TRUE,TRUE,FALSE
06/01/02,The 3Mg Trial: Randomised controlled trial of intravenous or nebulised magnesium sulphate or standard therapy for acute severe asthma,1.71413223,Professor Steve Goodacre,Respiratory,TRUE,TRUE,TRUE,FALSE
06/04/01,A randomised controlled trial and cost effectiveness analysis of high frequency oscillatory ventilation against conventional artificial ventilation for adults with acute respiratory distress syndrome. The OSCAR (OSCillation in ARDS) study,2.704668,Professor Duncan Young,Respiratory,TRUE,TRUE,TRUE,FALSE
06/05/01,Effectiveness And Cost Effectiveness Of Cognitive Behaviour Therapy And Short-Term Psychoanalytic Psychotherapy Compared With Brief Psychosocial Intervention In The Maintenance Of Symptomatic Remission In Adolescents with Unipolar Major Depression (IMPACT): A Randomised Controlled Trial,2.5367074,Professor Ian Goodyer,Mental Health,TRUE,TRUE,TRUE,FALSE
06/303/84,Randomised controlled trial of tumour-necrosis-factor inhibitors against combination intensive therapy with conventional disease modifying anti-rheumatic drugs in established rheumatoid arthritis: the TACIT trial,0.769913,Professor David Scott,Inflammatory and Immune System,TRUE,TRUE,TRUE,FALSE
06/303/98,PERSEPHONE - duration of trastuzumab study with chemotherapy in early breast cancer:  six versus twelve months,2.67651047,Dr Helena Earl,Cancer and neoplasms,TRUE,TRUE,TRUE,TRUE
06/304/229,Reminiscence groups for people with dementia and their family care-givers: pragmatic 8-centre trial of joint reminiscence and maintenance versus usual treatment,1.536391,Professor Bob Woods,Neurological,TRUE,TRUE,TRUE,FALSE
06/403/51,A randomised controlled trial to compare the safety and effectiveness of doxycycline (200 mg/day) with prednisolone (0.5 mg/kg/day) for initial treatment of bullous pemphigoid,0.8595026899999999,Professor Hywel Williams,Skin,TRUE,TRUE,TRUE,FALSE
06/404/02,Cognitive behavioural therapy as an adjunct to pharmacotherapy for treatment resistant depression in primary care: a randomised controlled trial,1.540518,Professor Nicola Wiles,Mental Health,TRUE,TRUE,TRUE,FALSE
06/404/50,Trial of endovascular aneurysm management; a randomised comparison and cost effectiveness analysis of endovascular coiling compared with indefinite deferral of treatment in 2000 patients over 10 years,0.068616,Dr Andrew Molyneux,Cardiovascular,FALSE,TRUE,FALSE,FALSE
06/404/501,Cognitive behavioural therapy as an adjunct to pharmacotherapy for treatment resistant depression in primary care: a randomised controlled trial,0.146527,Professor Nicola Wiles,Mental Health,TRUE,TRUE,TRUE,FALSE
06/43/504,The Randomised Evaluation of the Effectiveness and Acceptability of Computerised Therapy (REEACT) Trial,0.16181917,Professor Simon Gilbody,Mental Health,TRUE,TRUE,TRUE,FALSE
06/78/03,COmparison of iNfliximab and ciclosporin in STeroid Resistant Ulcerative Colitis: a Trial (CONSTRUCT),2.2179965499999996,Professor John Williams,Oral and Gastrointestinal,TRUE,TRUE,TRUE,TRUE
07/31/02,The effectiveness and cost-effectiveness of acupressure for the control and management of chemotherapy-related acute and delayed nausea. (ANChoR:  Acupressure and Nausea in ChemOtherapy Research trial),0.57158911,Professor Alex Molassiotis,Cancer and neoplasms,TRUE,TRUE,TRUE,FALSE
07/36/501,Five year observational follow-up of the IVAN trial cohort: a study of function and morphology,0.33181,Professor Usha Chakravarthy,Eye,TRUE,TRUE,FALSE,FALSE
07/37/16,Surgical Trial In Traumatic intraCerebral Haemorrhage [STITCH),1.259215,Professor A David Mendelow,"Injuries and Accidents,Neurological",TRUE,TRUE,TRUE,FALSE
07/39/01,AMIPROM - A randomised controlled trial of amnioinfusion versus expectant management in very early preterm premature rupture of membranes,0.08786433,Dr Devender Roberts,Reproductive Health and Childbirth,FALSE,TRUE,FALSE,FALSE
07/44/03,FiCTION - Filling Children's Teeth: Indicated Or Not?,2.84453522,Professor Janet Clarkson,Oral and Gastrointestinal,TRUE,TRUE,TRUE,FALSE
07/48/01,An evaluation of the effectiveness of ibuprofen and morphine for acute pain in sickle cell disease,0.39044377,Dr Kofi Anie,Blood,TRUE,TRUE,TRUE,TRUE
07/60/49,An international randomised controlled trial to compare targeted intra-operative radiotherapy (TARGIT) with conventional post-operative radiotherapy after conservative breast surgery for women with early stage breast cancer (The TARGIT-A trial),0.618032,Professor Jayant Vaidya,Cancer and neoplasms,TRUE,TRUE,TRUE,TRUE
08/110/03,TOMADO: crossover randomised controlled Trial of Oral Mandibular Advancement Devices for Obstructive sleep apnoea-hypopnoea,0.598865,Dr Timothy Quinnell,Respiratory,TRUE,TRUE,TRUE,FALSE
08/116/06,Individual Cognitive Stimulation Therapy for dementia (iCST Trial),1.26295643,Professor Martin Orrell,Neurological,TRUE,TRUE,TRUE,FALSE
08/116/12,Amisulpride augmentation in clozapine-unresponsive schizophrenia (AMICUS),1.1489,Professor Thomas Barnes,Mental Health,TRUE,TRUE,TRUE,TRUE
08/116/68,Effectiveness and Cost-Effectiveness of Body Psychotherapy in the Treatment of Negative Symptoms of Schizophrenia.  A multi-centre randomised controlled trial,1.441687,Professor Stefan Priebe,Mental Health,TRUE,TRUE,TRUE,FALSE
08/14/08,Total or Partial Knee Arthroplasty Trial (TOPKAT),2.94897254,Professor David Beard,Musculoskeletal,TRUE,TRUE,TRUE,TRUE
08/14/13,Multicentre UK study of the acetylcholinesterase inhibitor donepezil in early dementia associated with Parkinson's disease (MUSTARDD-PD),0.8855396999999999,Professor David Burn,Neurological,FALSE,TRUE,FALSE,FALSE
08/14/39,Randomised controlled trial of continuous subcutaneous insulin infusion compared to multiple daily injection regimens in children and young people at diagnosis of type I diabetes mellitus,1.554463,Professor Joanne Blair,Metabolic and Endocrine,TRUE,TRUE,TRUE,TRUE
08/38/01,"First trimester progesterone therapy in women with a history of unexplained recurrent miscarriages: A randomised, double-blind, placebo-controlled, multi-centre trial [The PROMISE (PROgesterone in recurrent MIScarriage) Trial]",1.0838726399999998,Dr Raj Rai,Reproductive Health and Childbirth,TRUE,TRUE,TRUE,TRUE
08/53/31,Long-term tapering versus standard prednisolone (steroid) therapy for the treatment of the initial episode of childhood nephrotic syndrome: national multicentre randomised double blind controlled trial,0.782889,Professor Nicholas Webb,Renal and Urogenital,TRUE,TRUE,TRUE,TRUE
08/53/34,A multi-centre phase 3 cluster randomized controlled trial of a manualized anger management intervention for people with mild to moderate learning disabilities,0.98165628,Professor Paul Willner,Mental Health,TRUE,TRUE,TRUE,FALSE
09/01/13,Selective decontamination of the digestive tract in critically ill patients in Intensive Care Units (the SuDDICU study),0.21101472,Professor Jill Francis,"Infection,Oral and Gastrointestinal",TRUE,TRUE,FALSE,FALSE
09/01/48,Glucose Lowering In Non-diabetic hyperglycaemia Trial (GLINT),0.69181053,Professor Simon Griffin,"Metabolic and Endocrine,Stroke,Cardiovascular",TRUE,TRUE,TRUE,FALSE
09/104/40,Health-Related Quality of Life in two treatment pathways for primary open angle glaucoma and ocular hypertension: a randomised controlled trial of initial selective laser trabeculoplasty versus conventional medical therapy,1.953945,Professor Gus Gazzard,Eye,TRUE,TRUE,TRUE,TRUE
09/11/02,Combined anticoagulation and antiplatelet therapy for high-risk patients with atrial fibrillation: systematic review and individual patient meta-analysis,0.12042114,Professor Deirdre Lane,Cardiovascular,TRUE,TRUE,FALSE,FALSE
